ODPA-AP6F-ODPA-PEG1500 (10%),,,,ODPA-AP6F-ODPA-PEG1500 (20%),,,,ODPA-AP6F-ODPA-PEG1500 (30%),,,,ODPA-AP6F-ODPA-PEG1500 (40%),,,,ODPA-AP6F-ODPA-PEG1500 (50%),,
,,,,,,,,,,,,8.74039,9382.033973,9382.033973,,9.88992,8078.107882,16156.21576
,,,,,,,,,,,,8.76012,9432.182359,9432.182359,,9.9081,8118.528823,16237.05765
,,,,,,,,,,,,8.77985,9483.263226,9483.263226,,9.92628,8153.598331,16307.19666
,,,,,,,,,,,,8.79958,9528.662603,9528.662603,,9.94446,8180.401225,16360.80245
,,,,,,,,,,,,8.81931,9571.870063,9571.870063,,9.96264,8225.619273,16451.23855
,,,,,,,,,,,,8.83904,9623.665299,9623.665299,,9.98082,8263.350697,16526.70139
,,,,,,,,,,,,8.85877,9689.839293,9689.839293,,9.999,8279.681578,16559.36316
,,,,,,,,,,,,8.8785,9719.58771,9719.58771,,10.01718,8307.509611,16615.01922
,,,,,,,,,,,,8.89823,9786.439877,9786.439877,,10.03536,8338.781271,16677.56254
,,,,,,,,,,,,8.91796,9829.896753,9829.896753,,10.05354,8388.079808,16776.15962
,,,,,,,,,,,,8.93769,9889.090405,9889.090405,,10.07172,8407.072775,16814.14555
,,,,,,,,,,,,8.95742,9942.129111,9942.129111,,10.0899,8439.794238,16879.58848
,,,,,,,,,,,,8.97715,9980.661224,9980.661224,,10.10808,8465.668961,16931.33792
,,,,,,,,,,,,8.99688,10045.71366,10045.71366,,10.12626,8502.955762,17005.91152
,,,,,,,,,,,,9.01661,10095.3633,10095.3633,,10.14444,8540.891053,17081.78211
,,,,,,,,,,,,9.03634,10147.93984,10147.93984,,10.16262,8566.714491,17133.42898
,,,,,,,,,,,,9.05607,10204.15467,10204.15467,,10.1808,8591.319851,17182.6397
,,,,,,,,,,,,9.0758,10270.33618,10270.33618,,10.19898,8634.450712,17268.90142
,,,,,,,,,,,,9.09553,10326.75896,10326.75896,,10.21716,8671.029064,17342.05813
,,,,,,,,,,,,9.11526,10392.64527,10392.64527,,10.23534,8696.727187,17393.45437
,,,,,,,,,,,,9.13499,10435.73392,10435.73392,,10.25352,8730.683674,17461.36735
,,,,,,,,,,,,9.15472,10473.8545,10473.8545,,10.2717,8750.038571,17500.07714
,,,,,,,,,,,,9.17445,10536.75668,10536.75668,,10.28988,8789.724054,17579.44811
,,,,,,,,,,,,9.19418,10599.89395,10599.89395,,10.30806,8825.950769,17651.90154
,,,,,,,,,,,,9.21391,10664.32136,10664.32136,,10.32624,8867.721126,17735.44225
,,,,,,,,,,,,9.23364,10710.0669,10710.0669,,10.34442,8907.090684,17814.18137
,,,,,,,,,,,,9.25337,10760.51144,10760.51144,,10.3626,8937.758111,17875.51622
,,,,,,,,,,,,9.2731,10832.29347,10832.29347,,10.38078,8965.94715,17931.8943
,,,,,,,,,,,,9.29283,10899.54983,10899.54983,,10.39896,9011.150515,18022.30103
,,,,,,,,,,,,9.31256,10954.61409,10954.61409,,10.41714,9042.4529,18084.9058
,,,,,,,,,,,,9.33229,11013.38873,11013.38873,,10.43532,9088.970302,18177.9406
,,,,,,,,,,,,9.35202,11053.26948,11053.26948,,10.4535,9130.106076,18260.21215
,,,,,,,,,,,,9.37175,11114.1832,11114.1832,,10.47168,9165.927821,18331.85564
,,,,,,,,,,,,9.391479,11166.53787,11166.53787,,10.48986,9202.989015,18405.97803
,,,,,,,,,,,,9.41121,11211.90761,11211.90761,,10.50804,9210.56438,18421.12876
,,,,,,,,,,,,9.43094,11292.05673,11292.05673,,10.52622,9247.341674,18494.68335
,,,,,,,,,,,,9.45067,11356.66264,11356.66264,,10.5444,9259.455031,18518.91006
,,,,,,,,,,,,9.4704,11403.85586,11403.85586,,10.56258,9302.69632,18605.39264
,,,,,,,,,,,,9.490129,11480.04625,11480.04625,,10.58076,9325.85771,18651.71542
,,,,,,,,,,,,9.50986,11535.64833,11535.64833,,10.59894,9342.848237,18685.69647
,,,,,,,,,,,,9.52959,11611.13334,11611.13334,,10.61712,9359.994661,18719.98932
,,,,,,,,,,,,9.54932,11652.47616,11652.47616,,10.6353,9378.289952,18756.5799
,,,,,,,,,,,,9.56905,11710.11066,11710.11066,,10.65348,9400.466309,18800.93262
,,,,,,,,,,,,9.588779,11770.64037,11770.64037,,10.67166,9423.009555,18846.01911
,,,,,,,,,,,,9.60851,11840.04403,11840.04403,,10.68984,9435.845231,18871.69046
,,,,,,,,,,,,9.62824,11867.10535,11867.10535,,10.70802,9443.441259,18886.88252
,,,,,,,,,,,,9.64797,11936.36125,11936.36125,,10.7262,9457.156939,18914.31388
,,,,,,,,,,,,9.6677,11995.94558,11995.94558,,10.74438,9481.356387,18962.71277
,,,,,,,,,,,,9.68743,12064.21905,12064.21905,,10.76256,9504.615889,19009.23178
,,,,,,,,,,,,9.70716,12128.75214,12128.75214,,10.78074,9528.069071,19056.13814
,,,,,,,,,,,,9.72689,12177.67905,12177.67905,,10.79892,9532.619689,19065.23938
,,,,,,,,,,,,9.74662,12253.21276,12253.21276,,10.8171,9558.281149,19116.5623
,,,,,,,,,,,,9.76635,12320.31742,12320.31742,,10.83528,9588.974052,19177.9481
,,,,,,,,,,,,9.78608,12369.34723,12369.34723,,10.85346,9606.371734,19212.74347
,,,,,,,,,,,,9.80581,12428.60949,12428.60949,,10.87164,9622.294615,19244.58923
,,,,,,,,,,,,9.82554,12500.20132,12500.20132,,10.88982,9632.143027,19264.28605
,,,,,,,,,,,,9.84527,12550.58167,12550.58167,,10.908,9651.217894,19302.43579
,,,,,,,,,,,,9.865,12622.17336,12622.17336,,10.92618,9680.542407,19361.08481
,,,,,,,,,,,,9.88473,12677.63261,12677.63261,,10.94436,9717.096214,19434.19243
,,,,,,,,,,,,9.90446,12732.16678,12732.16678,,10.96254,9720.146828,19440.29366
,,,,,,,,,,,,9.92419,12797.70641,12797.70641,,10.98072,9749.781089,19499.56218
,,,,,,,,,,,,9.94392,12835.94419,12835.94419,,10.9989,9783.333712,19566.66742
,,,,,,,,,,,,9.96365,12878.8509,12878.8509,,11.01708,9799.460147,19598.92029
,,,,,,,,,,,,9.98338,12951.03083,12951.03083,,11.03526,9825.41512,19650.83024
,,,,,,,,,,,,10.00311,13013.80541,13013.80541,,11.05344,9851.512078,19703.02416
,,,,,,,,,,,,10.02284,13058.76124,13058.76124,,11.07162,9877.914502,19755.829
,,,,,,,,,,,,10.04257,13134.64243,13134.64243,,11.0898,9923.799959,19847.59992
,,,,,,,,,,,,10.0623,13189.66245,13189.66245,,11.10798,9937.657497,19875.31499
,,,,,,,,,,,,10.08203,13229.67159,13229.67159,,11.12616,9972.035872,19944.07174
,,,,,,,,,,,,10.10176,13275.04258,13275.04258,,11.14434,10004.42893,20008.85785
,,,,,,,,,,,,10.12149,13341.22705,13341.22705,,11.16252,10016.56246,20033.12491
,,,,,,,,,,,,10.14122,13420.32572,13420.32572,,11.1807,10052.82762,20105.65523
,,,,,,,,,,,,10.16095,13471.07078,13471.07078,,11.19888,10077.30275,20154.60549
,,,,,,,,,,,,10.18068,13534.82942,13534.82942,,11.21706,10098.80374,20197.60748
,,,,,,,,,,,,10.20041,13583.70358,13583.70358,,11.23524,10123.80414,20247.60828
,,,,,,,,,,,,10.22014,13632.38468,13632.38468,,11.25342,10145.9107,20291.82139
,,,,,,,,,,,,10.23987,13680.39056,13680.39056,,11.2716,10169.5203,20339.0406
,,,,,,,,,,,,10.2596,13741.96688,13741.96688,,11.28978,10207.07553,20414.15105
,,,,,,,,,,,,10.27933,13790.26874,13790.26874,,11.30796,10226.48836,20452.97671
,,,,,,,,,,,,10.29906,13855.34094,13855.34094,,11.32614,10244.82663,20489.65326
,,,,,,,,,,,,10.31879,13915.90927,13915.90927,,11.34432,10259.93132,20519.86263
,,,,,,,,,,,,10.33852,13954.60998,13954.60998,,11.3625,10279.77789,20559.55578
,,,,,,,,,,,,10.35825,14020.75824,14020.75824,,11.38068,10304.97424,20609.94848
,,,,,,,,,,,,10.37798,14060.6275,14060.6275,,11.39886,10324.67328,20649.34657
,,,,,,,,,,,,10.39771,14139.10711,14139.10711,,11.41704,10352.8016,20705.60319
,,,,,,,,,,,,10.41744,14204.4593,14204.4593,,11.43522,10368.53907,20737.07813
,,,,,,,,,,,,10.43717,14253.54747,14253.54747,,11.4534,10377.58518,20755.17036
,,,,,,,,,,,,10.4569,14287.49117,14287.49117,,11.47158,10396.58337,20793.16674
,,,,,,,,,,,,10.47663,14348.38066,14348.38066,,11.48976,10433.31014,20866.62029
,,,,,,,,,,,,10.49636,14406.13533,14406.13533,,11.50794,10440.90148,20881.80297
,,,,,,,,,,,,10.51609,14466.62672,14466.62672,,11.52612,10455.84858,20911.69716
,,,,,,,,,,,,10.53582,14505.74916,14505.74916,,11.5443,10459.06038,20918.12076
,,,,,,,,,,,,10.55555,14553.52684,14553.52684,,11.56248,10506.32993,21012.65986
,,,,,,,,,,,,10.57528,14606.58464,14606.58464,,11.58066,10526.48033,21052.96067
,,,,,,,,,,,,10.59501,14660.05775,14660.05775,,11.59884,10540.12849,21080.25699
,,,,,,,,,,,,10.61474,14698.6991,14698.6991,,11.61702,10564.81827,21129.63653
,,,,,,,,,,,,10.63447,14788.08598,14788.08598,,11.6352,10585.68973,21171.37945
,,,,,,,,,,,,10.6542,14832.46578,14832.46578,,11.65338,10614.83478,21229.66955
,,,,,,,,,,,,10.67393,14891.82389,14891.82389,,11.67156,10631.98271,21263.96542
,,,,,,,,,,,,10.69366,14913.09842,14913.09842,,11.68974,10651.28193,21302.56386
,,,,,,,,,,,,10.71339,14977.93914,14977.93914,,11.70792,10660.32107,21320.64215
,,,,,,,,,,,,10.73312,15029.99191,15029.99191,,11.7261,10712.90891,21425.81782
,,,,,,,,,,,,10.75285,15071.88517,15071.88517,,11.74428,10731.24983,21462.49966
,,,,,,,,,,,,10.77258,15092.39055,15092.39055,,11.76246,10752.52689,21505.05378
,,,,,,,,,,,,10.79231,15160.61182,15160.61182,,11.78064,10767.3905,21534.781
,,,,,,,,,,,,10.81204,15190.56241,15190.56241,,11.79882,10792.64566,21585.29133
,,,,,,,,,,,,10.83177,15227.46193,15227.46193,,11.817,10805.7224,21611.4448
,,,,,,,,,,,,10.8515,15267.44563,15267.44563,,11.83518,10830.12289,21660.24577
,,,,,,,,,,,,10.87123,15304.14045,15304.14045,,11.85336,10845.35347,21690.70695
,,,,,,,,,,,,10.89096,15337.19935,15337.19935,,11.87154,10865.53577,21731.07153
,,,,,,,,,,,,10.91069,15385.64471,15385.64471,,11.88972,10878.09448,21756.18895
,,,,,,,,,,,,10.93042,15420.15325,15420.15325,,11.9079,10897.22831,21794.45661
,,,,,,,,,,,,10.95015,15448.92381,15448.92381,,11.92608,10922.04368,21844.08737
,,,,,,,,,,,,10.96988,15482.09222,15482.09222,,11.94426,10950.55564,21901.11128
,,,,,,,,,,0,,10.98961,15532.56415,15532.56415,,11.96244,10972.72758,21945.45516
,,,,,,,,,,0,,11.00934,15544.82659,15544.82659,,11.98062,10982.87936,21965.75872
,,0,,,,,,,,0,,11.02907,15576.62787,15576.62787,,11.9988,11007.03532,22014.07064
,,0,,,,,,,,0,,11.0488,15636.49155,15636.49155,,12.01698,11020.17895,22040.3579
,,0,,,,,,,,0,,11.06853,15677.95596,15677.95596,,12.03516,11050.09353,22100.18707
,,0,,,,,,,,0,,11.08826,15703.33891,15703.33891,,12.05334,11069.14887,22138.29774
,,0,,,,,,,,0,,11.10799,15742.60355,15742.60355,,12.07152,11094.89786,22189.79572
,,0,,,,,,,,0,,11.12772,15790.11921,15790.11921,,12.0897,11116.32911,22232.65822
,,0,,,,,,,,0,,11.14745,15825.14507,15825.14507,,12.10788,11123.92041,22247.84081
,,0,,,,,,,,0,,11.16718,15856.93186,15856.93186,,12.12606,11133.91986,22267.83971
,,0,,,,,,,,0,,11.18691,15886.74784,15886.74784,,12.14424,11153.46472,22306.92945
,,0,,,,,,,,0,,11.20664,15915.92681,15915.92681,,12.16242,11167.42216,22334.84432
,,0,,,,,,,,0,,11.22637,15950.39913,15950.39913,,12.1806,11199.85476,22399.70953
,,0,,,,,,,,0,,11.2461,16001.05992,16001.05992,,12.19878,11208.07924,22416.15848
,,0,,,,,,,,0,,11.26583,16042.61668,16042.61668,,12.21696,11218.5396,22437.07921
,,0,,,,,,,,0,,11.28556,16080.93207,16080.93207,,12.23514,11232.44518,22464.89037
,,0,,,,,,,,0,,11.30529,16115.09273,16115.09273,,12.25332,11258.39353,22516.78705
,,0,,,,,,,,0,,11.32502,16154.70489,16154.70489,,12.2715,11282.96325,22565.92649
,,0,,,,,,,,0,,11.34475,16193.36526,16193.36526,,12.28968,11294.01107,22588.02215
,,0,,,,,,,,0,,11.36448,16190.56493,16190.56493,,12.30786,11293.69869,22587.39739
,,0,,,,,,,,0,,11.38421,16256.63661,16256.63661,,12.32604,11314.36848,22628.73696
,,0,,,,,,,,0,,11.40394,16282.63963,16282.63963,,12.34422,11319.19668,22638.39336
,,0,,,,,,,,0,,11.42367,16354.66494,16354.66494,,12.3624,11332.08325,22664.1665
,,0,,,,,,,,0,,11.4434,16366.7921,16366.7921,,12.38058,11340.17003,22680.34007
,,0,,,,,,,,0,,11.46313,16393.52935,16393.52935,,12.39876,11361.49037,22722.98074
,,0,,,,,,,,0,,11.48286,16438.40713,16438.40713,,12.41694,11375.45267,22750.90534
,,0,,,,,,,,0,,11.50259,16476.28533,16476.28533,,12.43512,11404.69975,22809.3995
,,0,,,,,,,,0,,11.52232,16503.29224,16503.29224,,12.4533,11396.11927,22792.23854
,,0,,,,,,,,0,,11.54205,16536.40482,16536.40482,,12.47148,11411.32467,22822.64933
,,0,,,,,,,,0,,11.56178,16565.9345,16565.9345,,12.48966,11438.6504,22877.3008
,,0,,,,,,,,0,,11.58151,16610.40348,16610.40348,,12.50784,11430.2661,22860.5322
,,0,,,,,,,,0,,11.60124,16634.93327,16634.93327,,12.52602,11452.07147,22904.14295
,,0,,,,,,,,0,,11.62097,16652.09886,16652.09886,,12.5442,11457.24302,22914.48605
,,0,,,,,,,,0,,11.6407,16686.41182,16686.41182,,12.56238,11484.35226,22968.70453
,,0,,,,,,,,0,,11.66043,16700.10458,16700.10458,,12.58056,11496.51521,22993.03042
,,0,,,,,,,,0,,11.68016,16755.35357,16755.35357,,12.59874,11505.32908,23010.65815
,,0,,,,,,,,0,,11.69989,16763.63521,16763.63521,,12.61692,11530.86903,23061.73806
,,0,,,,,,,,0,,11.71962,16820.4536,16820.4536,,12.6351,11524.44453,23048.88906
,,0,,,,,,,,0,,11.73935,16852.46351,16852.46351,,12.65328,11540.77905,23081.5581
,,0,,,,,,,,0,,11.75908,16884.21604,16884.21604,,12.67146,11555.9972,23111.9944
,,0,,,,,,,,0,,11.77881,16921.37086,16921.37086,,12.68964,11580.83099,23161.66198
,,0,,,,,,,,0,,11.79854,16927.26223,16927.26223,,12.70782,11598.45734,23196.91467
,,0,,,,,,,,0,,11.81827,16951.37712,16951.37712,,12.726,11590.93405,23181.8681
,,0,,,,,,,,0,,11.838,16988.0169,16988.0169,,12.74418,11616.75516,23233.51032
,,0,,,,,,,,0,,11.85773,17004.16913,17004.16913,,12.76236,11629.37202,23258.74405
,,0,,,,,,,,0,,11.87746,17025.01172,17025.01172,,12.78054,11650.27638,23300.55275
,,0,,,,,,,,0,,11.89719,17068.67256,17068.67256,,12.79872,11661.99521,23323.99043
,,0,,,,,,,,0,,11.91692,17090.13111,17090.13111,,12.8169,11657.08335,23314.16671
,,0,,,,,,,,0,,11.93665,17113.56827,17113.56827,,12.83508,11680.22659,23360.45318
,,0,,,,,,,,0,,11.95638,17152.17281,17152.17281,,12.85326,11688.8411,23377.6822
,,0,,,,,,,,0,,11.97611,17158.91518,17158.91518,,12.87144,11693.60377,23387.20754
,,0,,,,,,,,0,,11.99584,17179.15523,17179.15523,,12.88962,11698.11412,23396.22825
,,0,,,,,,,,0,,12.01557,17198.63733,17198.63733,,12.9078,11712.61851,23425.23702
,,0,,,,,,,,0,,12.0353,17235.59211,17235.59211,,12.92598,11736.19413,23472.38826
,,0,,,,,,,,0,,12.05503,17256.70673,17256.70673,,12.94416,11748.86089,23497.72179
,,0,,,,,,,,0,,12.07476,17285.24934,17285.24934,,12.96234,11763.49971,23526.99943
,,0,,,,,,,,0,,12.09449,17289.25831,17289.25831,,12.98052,11786.72243,23573.44487
,,0,,,,,,,,0,,12.11422,17344.05873,17344.05873,,12.9987,11804.57902,23609.15805
,,0,,,,,,,,0,,12.13395,17352.17483,17352.17483,,13.01688,11801.11862,23602.23724
,,0,,,,,,,,0,,12.15368,17364.74926,17364.74926,,13.03506,11822.98078,23645.96156
,,0,,,,,,,,0,,12.17341,17383.98975,17383.98975,,13.05324,11851.09261,23702.18522
,,0,,,,,,,,0,,12.19314,17423.14704,17423.14704,,13.07142,11846.83579,23693.67158
,,0,,,,,,,,0,,12.21287,17444.05678,17444.05678,,13.0896,11861.23052,23722.46103
,,0,,,,,,,,0,,12.2326,17475.76452,17475.76452,,13.10778,11862.19944,23724.39888
,,0,,,,,,,,0,,12.25233,17469.26934,17469.26934,,13.12596,11881.29667,23762.59334
,,0,,,,,,,,0,,12.27206,17495.30223,17495.30223,,13.14414,11896.4228,23792.84561
,,0,,,,,,,,0,,12.29179,17535.82891,17535.82891,,13.16232,11914.13051,23828.26102
,,0,,,,,,,,0,,12.31152,17543.67804,17543.67804,,13.1805,11926.47612,23852.95224
,,0,,,,,,,,0,,12.33125,17553.35177,17553.35177,,13.19868,11946.56204,23893.12408
,,0,,,,,,,,0,,12.35098,17576.40743,17576.40743,,13.21686,11943.04384,23886.08767
,,0,,,,,,,,0,,12.37071,17593.69494,17593.69494,,13.23504,11969.07052,23938.14103
,,0,,,,,,,,0,,12.39044,17594.86805,17594.86805,,13.25322,11974.21355,23948.42709
,,0,,,,,,,,0,,12.41017,17615.83918,17615.83918,,13.2714,11982.53149,23965.06298
,,0,,,,,,,,0,,12.4299,17645.55599,17645.55599,,13.28958,11995.98575,23991.9715
,,0,,,,,,,,0,,12.44963,17642.761,17642.761,,13.30776,11995.18792,23990.37585
,,0,,,,,,,,0,,12.46936,17671.84176,17671.84176,,13.32594,12010.58239,24021.16478
,,0,,,,,,,,0,,12.48909,17682.72746,17682.72746,,13.34412,12009.01214,24018.02428
,,0,,,,,,,,0,,12.50882,17694.97867,17694.97867,,13.3623,12015.77581,24031.55163
,,0,,,,,,,,0,,12.52855,17692.30889,17692.30889,,13.38048,12032.50704,24065.01408
,,0,,,,,,,,0,,12.54828,17706.24356,17706.24356,,13.39866,12045.58444,24091.16888
,,0,,,,,,,,0,,12.56801,17733.13879,17733.13879,,13.41684,12053.66252,24107.32504
,,0,,,,,,,,0,,12.58774,17753.84257,17753.84257,,13.43502,12062.6168,24125.2336
,,0,,,,,,,,0,,12.60747,17769.19877,17769.19877,,13.4532,12058.07604,24116.15208
,,0,,,,,,,,0,,12.6272,17753.74129,17753.74129,,13.47138,12065.95837,24131.91674
,,0,,,,,,,,0,,12.64693,17763.25877,17763.25877,,13.48956,12075.599,24151.198
,,0,,,,,,,,0,,12.66666,17776.32559,17776.32559,,13.50774,12076.43657,24152.87314
,,0,,,,,,,,0,,12.68639,17805.27026,17805.27026,,13.52592,12079.44282,24158.88563
,,0,,,,,,,,0,,12.70612,17815.52963,17815.52963,,13.5441,12074.60151,24149.20301
,,0,,,,,,,,0,,12.72585,17827.56457,17827.56457,,13.56228,12083.4063,24166.81261
,,0,,,,,,,,0,,12.74558,17836.44597,17836.44597,,13.58046,12084.71091,24169.42182
,,0,,,,,,,,0,,12.76531,17845.18349,17845.18349,,13.59864,12106.44967,24212.89933
,,0,,,,,,,,0,,12.78504,17825.42031,17825.42031,,13.61682,12109.53876,24219.07751
,,0,,,,,,,,0,,12.80477,17837.81536,17837.81536,,13.635,12099.82722,24199.65445
,,0,,,,,,,,0,,12.8245,17850.10303,17850.10303,,13.65318,12107.97806,24215.95612
,,0,,,,,,,,0,,12.84423,17866.32169,17866.32169,,13.67136,12130.84471,24261.68943
,,0,,,,,,,,0,,12.86396,17879.27178,17879.27178,,13.68954,12129.76932,24259.53864
,,0,,,,,,,,0,,12.88369,17864.18265,17864.18265,,13.70772,12144.36534,24288.73068
,,0,,,,,,,,0,,12.90342,17890.01991,17890.01991,,13.7259,12133.25066,24266.50132
,,,,,,,,,,0,,12.92315,17889.66698,17889.66698,,13.74408,12142.12333,24284.24666
,,,,,,,,,,0,,12.94288,17896.47583,17896.47583,,13.76226,12162.33629,24324.67258
,,,,,,,,,,0,,12.96261,17898.34794,17898.34794,,13.78044,12162.57272,24325.14544
,,,,,,,,,,0,,12.98234,17905.67695,17905.67695,,13.79862,12155.66413,24311.32826
,,,,,,,,,,0,,13.00207,17912.89034,17912.89034,,13.8168,12165.90849,24331.81699
,,,,,,,,,,0,,13.0218,17921.2703,17921.2703,,13.83498,12169.56117,24339.12235
,,,,,,,,,,0,,13.04153,17918.86019,17918.86019,,13.85316,12181.13092,24362.26184
,,,,,,,,,,0,,13.06126,17937.02983,17937.02983,,13.87134,12187.39367,24374.78735
,,,,,,,,,,0,,13.08099,17941.79882,17941.79882,,13.88952,12194.56538,24389.13076
,,,,,,,,,,0,,13.10072,17952.97688,17952.97688,,13.9077,12196.05867,24392.11734
,,,,,,,,,,0,,13.12045,17952.34166,17952.34166,,13.92588,12197.12731,24394.25462
,,,,,,,,,,0,,13.14018,17942.36372,17942.36372,,13.94406,12211.00395,24422.0079
,,,,,,,,,,0,,13.15991,17961.44304,17961.44304,,13.96224,12215.39051,24430.78102
,,,,,,,,,,0,,13.17964,17964.96269,17964.96269,,13.98042,12224.8259,24449.6518
,,,,,,,,,,0,,13.19937,17969.83643,17969.83643,,13.9986,12222.88632,24445.77264
,,,,,,,,,,0,,13.2191,17983.59344,17983.59344,,14.01678,12236.45317,24472.90635
,,,,,,,,,,0,,13.23883,17977.09755,17977.09755,,14.03496,12236.25706,24472.51411
,,,,,,,,,,0,,13.25856,17979.56478,17979.56478,,14.05314,12244.66854,24489.33709
,,,,,,,,,,0,,13.27829,17977.23741,17977.23741,,14.07132,12249.78264,24499.56527
,,,,,,,,,,0,,13.29802,17971.23371,17971.23371,,14.0895,12249.85458,24499.70916
,,,,,,,,,,0,,13.31775,17971.72751,17971.72751,,14.10768,12257.52587,24515.05175
,,,,,,,,,,0,,13.33748,17979.56308,17979.56308,,14.12586,12258.22067,24516.44134
,,,,,,,,,,0,,13.35721,18016.91964,18016.91964,,14.14404,12258.48226,24516.96452
,,,,,,,,,,0,,13.37694,18035.12781,18035.12781,,14.16222,12260.66617,24521.33234
,,,,,,,,,,0,,13.39667,18021.17619,18021.17619,,14.1804,12269.62802,24539.25605
,,,,,,,,,,0,,13.4164,18014.53351,18014.53351,,14.19858,12269.96313,24539.92627
,,,,,,,,,,0,,13.43613,18027.26966,18027.26966,,14.21676,12278.43695,24556.87391
,,,,,,,,,,0,,13.45586,18009.17551,18009.17551,,14.23494,12282.67394,24565.34789
,,,,,,,,,,0,,13.47559,18021.25218,18021.25218,,14.25312,12294.53802,24589.07604
,,,,,,,,,,0,,13.49532,18042.63588,18042.63588,,14.2713,12297.91313,24595.82625
,,,,,,,,,,0,,13.51505,18021.21958,18021.21958,,14.28948,12293.98765,24587.97529
,,,,,,,,,,0,,13.53478,18005.54253,18005.54253,,14.30766,12308.83662,24617.67324
,,,,,,,,,,0,,13.55451,18016.29201,18016.29201,,14.32584,12304.17242,24608.34484
,,,,,,,,,,0,,13.57424,18016.07405,18016.07405,,14.34402,12321.30065,24642.60131
,,,,,,,,,,0,,13.59397,18027.1069,18027.1069,,14.3622,12321.53565,24643.07129
,,,,,,,,,,0,,13.6137,18021.85163,18021.85163,,14.38038,12323.24064,24646.48128
,,,,,,,,,,0,,13.63343,18014.4992,18014.4992,,14.39856,12334.46852,24668.93704
,,,,,,,,,,0,,13.65316,18007.04798,18007.04798,,14.41674,12333.74273,24667.48546
,,,,,,,,,,0,,13.67289,18011.62386,18011.62386,,14.43492,12338.13498,24676.26995
,,,,,,,,,,0,,13.69262,18030.2542,18030.2542,,14.4531,12335.47891,24670.95783
,,,,,,,,,,0,,13.71235,17998.50752,17998.50752,,14.47128,12347.64202,24695.28403
,,,,,,,,,,0,,13.73208,17993.13153,17993.13153,,14.48946,12340.23277,24680.46555
,,,,,,,,,,0,,13.75181,17992.36482,17992.36482,,14.50764,12340.89792,24681.79584
,,,,,,,,,,0,,13.77154,17976.89714,17976.89714,,14.52582,12335.31715,24670.6343
,,,,,,,,,,0,,13.79127,17970.62978,17970.62978,,14.544,12324.36484,24648.72967
,,,,,,,,,,0,,13.811,17966.43245,17966.43245,,14.56218,12335.34369,24670.68737
,,,,,,,,,,0,,13.83073,17960.91761,17960.91761,,14.58036,12346.11125,24692.22251
,,,,,,,,,,0,,13.85046,17951.53562,17951.53562,,14.59854,12350.72301,24701.44602
,,,,,,,,,,0,,13.87019,17948.0961,17948.0961,,14.61672,12345.6669,24691.3338
,,,,,,,,,,0,,13.88992,17939.80135,17939.80135,,14.6349,12358.46475,24716.9295
,,,,,,,,,,0,,13.90965,17924.57016,17924.57016,,14.65308,12341.98862,24683.97724
,,,,,,,,,,0,,13.92938,17911.65033,17911.65033,,14.67126,12337.5947,24675.1894
,,,,,,,,,,0,,13.94911,17916.16332,17916.16332,,14.68944,12333.26328,24666.52656
,,,,,,,,,,0,,13.96884,17911.73419,17911.73419,,14.70762,12355.37161,24710.74322
,,,,,,,,,,0,,13.98857,17889.00746,17889.00746,,14.7258,12351.7172,24703.43439
,,,,,,,,,,0,,14.0083,17871.26703,17871.26703,,14.74398,12355.62002,24711.24004
,,,,,,,,,,0,,14.02803,17856.90719,17856.90719,,14.76216,12331.59732,24663.19464
,,,,,,,,,,0,,14.04776,17835.64372,17835.64372,,14.78034,12339.89017,24679.78034
,,,,,,,,,,0,,14.06749,17822.39976,17822.39976,,14.79852,12351.70144,24703.40287
,,,,,,,,,,0,,14.08722,17806.01702,17806.01702,,14.8167,12349.36702,24698.73403
,,,,,,,,,,0,,14.10695,17790.37463,17790.37463,,14.83488,12342.18251,24684.36502
,,,,,,,,,,0,,14.12668,17769.69354,17769.69354,,14.85306,12349.90556,24699.81112
,,,,,,,,,,0,,14.14641,17770.00382,17770.00382,,14.87124,12330.76444,24661.52888
,,,,,,,,,,0,,14.16614,17744.5006,17744.5006,,14.88942,12333.00092,24666.00184
,,,,,,,,,,0,,14.18587,17725.54087,17725.54087,,14.9076,12323.57526,24647.15051
,,,,,,,,,,0,,14.2056,17701.61251,17701.61251,,14.92578,12326.13957,24652.27913
,,,,,,,,,,0,,14.22533,17693.44257,17693.44257,,14.94396,12320.77245,24641.54489
,,,,,,,,,,0,,14.24506,17682.05514,17682.05514,,14.96214,12328.41004,24656.82009
,,,,,,,,,,0,,14.26479,17667.51937,17667.51937,,14.98032,12329.19303,24658.38606
,,,,,,,,,,0,,14.28452,17635.07025,17635.07025,,14.9985,12319.21143,24638.42287
,,,,,,,,,,0,,14.30425,17626.18399,17626.18399,,15.01668,12313.09851,24626.19702
,,,,,,,,,,0,,14.32398,17604.75909,17604.75909,,15.03486,12333.97553,24667.95106
,,,,,,,,,,0,,14.34371,17572.86473,17572.86473,,15.05304,12312.86836,24625.73673
,,,,,,,,,,0,,14.36344,17552.866,17552.866,,15.07122,12306.02044,24612.04088
,,,,,,,,,,0,,14.38317,17528.09343,17528.09343,,15.0894,12304.39908,24608.79816
,,,,,,,,,,0,,14.4029,17509.31816,17509.31816,,15.10758,12310.74988,24621.49977
,,,,,,,,,,0,,14.42263,17467.24089,17467.24089,,15.12576,12293.76262,24587.52523
